Aroma Beauty Studio,"Kumbhar Wada, 90 Feet Road, Dharavi, Mumbai - 400017, Opposite Sai Hospital",07947185703
K Salon,"Unit No 26, Shop No 104, Orchid Mall, Mayur Nagar, Aarey Road, Goregaon East, Mumbai - 400065, Near Royal Palms",+(91)-22-28787159
Pink Jasmin,"Shop No 5 Raviraj Building Spring Building, Opp Anitila Building, Mira Road, Thane - 401107, Near Latiff  Park",+(91)-9152237324
Rekhas Hair & Beauty Salon,"Shop No.2 Casa Bella Co-Operative Housing Society Pvt Ltd, Holy Cross Road,I C Colony, Borivali West, Mumbai - 400103, Near-M M Hospital",+(91)-22-28913026
Solutions Salon & Academy,"Shop No 1, Shree Sai Krishna Niwas, S K Bhole Road, Dadar West, Mumbai - 400028, Opposite Sahakari Bhandar, Agarbazaar",+(91)-9987109588
Tabasum Mehndi Artist,"Room No 15, Agarwal Wadi,Wadala, Antop Hill, Mumbai - 400037",+(91)-9967758886
Fashion Glow Beauty Parlour,"Shop No 2 Sai Vila Building, CS Road No 5, Dahisar, Mumbai - 400068, Near Corporation Bank",+(91)-8928006499
New Impression Hair  Skin C..,"Shop No 2 Vani Apartment, Basant Cinema Road Dr CG Road, Borla-Chembur East, Mumbai - 400074, Opposite Borla Society",+(91)-22-25216068
The Nail Diary,"D 101, Gold Crest 369, Next to ZUDIO, D-Mart Road, Virar West, Palghar - 401303, Near Dmart Shopping Center",+(91)-7020462698
Mglam Salon,"Shop No. 2, Beside Sai Criticare Hospital, Netaji-venus Road, Ulhasnagar No 4, Thane - 421004, Beside Sai Criticare Hospital",+(91)-9699706454
Looks Spa Salon & Academy,"27,28,29,30,Ostwal Empire, China Market, Boisar, Palghar - 401501, Near Pink City",+(91)-9260606234
Rich Feels Beauty Parlour,"Shop No  26/33  Kalpataru Complex, Old Agra Road, Shahapur, Thane - 421601, Near Dr.Ashish Patil",+(91)-7021710961
Freya Hair & Beauty Salon,"Shop No 2, A G Marg, Powai, Mumbai - 400076, Near Mahada",+(91)-9892404809
Mahhindras Swaroop Salon,"2/2 The Western India Mils Chawl, G D Ambedkar Marg, Kala Chowki, Mumbai - 400033",+(91)-22-24702589
Stylestudio 18 Unisex Salon,"Shop No 4, Opposite Mahindra Vaibhav Sahnivas Co Operative Housing Society Ltd, Thakur Complex, Kandivali East, Mumbai - 400101, Near Asha Nagar, , Near Children Academy School",+(91)-9323995102
Pramila Beautician,"Bldg No 5, B Wing, Matru Chaya Chs, Tilak Nagar, Mumbai - 400089, Near Sahakar Plaza Cinema & Opp Aamchi Shala",+(91)-9967540978
Looks Makeover & Spa,"Shop Number 1, Sani Niwas, D. D. Vispute College Road, New Panvel, Navi Mumbai - 410206, Near Green Valley, Opposite Riksha Stop, Devad",+(91)-9405056840
Xpress Hair and Beauty Unis..,"Shop No 2, Dwarkesh Building, Rani Sati Marg, Malad East, Mumbai - 400097, Near Ajay Mishthan & Fatal Road",07947188045
Identify Family Parlour,"Shop No 42 Saraswati Building Vasant Nagar Complex, Kandivali East, Mumbai - 400101, Near Thakur Cinema",+(91)-9320820003
Iphi Unisex Salon,"Shop No 7, Sai Krupa Co-Operative Housing Society Pvt Ltd, Plot No D8, Sector 12, Kharghar, Navi Mumbai - 410210, Near Utsav Chauk",+(91)-8928342698
Womens World,"Shop No 1 , Vittai Apartment, Paranjpe Nagar, Shahapur, Thane - 421601, Near Life Care Hospital",+(91)-9158269728
My Style Beauty Salon And C..,"Shop Number 1 Chandrakant Society, Varad Vinayak Lane, Virar East, Palghar - 401305",+(91)-9594768055
King & Queen Unisex Salon S..,"Shop No C1/105 Triveni Building, 60 Feet Road, Vasai West, Palghar - 401201, Opp. IDBI Bank",+(91)-8390962018
Image Skinn and Hair,"Shop No. 2, Girnar Darshan, Shastri Nagar, Vasai West, Palghar - 401202, Near Siddhivinayak Temple",+(91)-250-2331270
Solutions Salon & Academy,"14, Ram Niwas, Bhandup Village Road, Bhandup West, Mumbai - 400078, Opposite Tikkitar Industries",+(91)-9987109588
Touch & Glow Hair And Beaut..,"Shop No 70 /697 Suryadarshan Chs Ltd, MHB Colony , Link Road, Mahavir Nagar-Kandivali West, Mumbai - 400067, Opp Sankalp Hotel Near SBI Bank",+(91)-9137498342
Pink Me Up & Ink Me Up Beau..,"At-2, Shram Sadhana, DV Pradhan Road, Road No. 1, Dadar East, Mumbai - 400014, Near Dadar T T",+(91)-9987423616
Unique Hair & Beauty Salon,"Premier Residences , Shop No.24 K Wing , Kohinoor City, Phase 1, Kirol Road, Premier Residencies, Kurla, Kurla West, Mumbai - 400070, Kohinoor City",+(91)-8454012239
Shine and Smile Salon,"Shop No.5/1 Satyam Prestige Plot No.14, Sector 4,, Karanjade, Navi Mumbai - 410206, Near Amul Ice-cream",+(91)-9595540054
Diva Beauty Parlour,"Chawl No 2 , Room No 10, L B S Marg, Ghatkopar West, Mumbai - 400086, Near Sarvoday Hospital, Ganga Wadi",+(91)-8082441244
Mahhindras Swaroop Salon,"2/2 The Western India Mils Chawl, G D Ambedkar Marg, Kala Chowki, Mumbai - 400033",+(91)-22-24702589
Prachi Beauty Parlour & Cla..,"Shop No 6 , Suyash Apartment, New Prabhadevi Road, Prabhadevi, Mumbai - 400025, Near Samana Press",+(91)-9821569892
N Care Beauty Parlour,"Shop No 8, 1st Floor, Vinay Kumkum Shopping Arcade, Station Road, Goregaon West, Mumbai - 400104, Besides Topiwala Mall",07947174271
Yashmatic Beauty Parlour & ..,"Shop No. 1, H.S. Jadhav Market, Near Nallasopar Station East, Mumbai - 401209, Behind Nalasopara Railway Ticket Counter",+(91)-9029619916
Maratha Salon & Hair Wig Ce..,"Shop No. 1, Shri Samarth Niwas, J B Marg, Parel, Mumbai - 400012, Opposite Shirodaker Market, Near Parel Station",+(91)-22-24129048
King & Queen Unisex Salon S..,"Shop No C1/105 Triveni Building, 60 Feet Road, Vasai West, Palghar - 401201, Opp. IDBI Bank",+(91)-8390962018
Professional Salon,"Shop No 10, Happy Home Estate 95-96,, Poonam Saagar Complex, Mira Road, Thane - 401107, Behind Allahabad Bank",+(91)-7710062067
Stunning Beauty Parlour,"Shop No 3, Dhanvanti Bldg, Dada Saheb Pendse Marg,, Peru Baug, Jay Prakash Nagar,, Goregaon East, Mumbai - 400063",+(91)-9819569111
Shaurozz Salon,"Shop No 4&5, Ravi Compund, Mahavir Housing Society, Thane West, Thane - 400602, Opposite to Monalisa Building",+(91)-9930485698
Beauty Zone Salon & Spa,"Shop No. 13, Royce Galaxy Building, Gandhari Road, Kalyan West, Thane - 421301, Near Agarwal College",+(91)-9167725944
Glamzar,"Biulding. No. A1, Shop No. 2, Tanvar Complex, Mumbra, Tanwar Nagar Road, Mumbra, Thane - 400612, Near Queen Marys High School & Junior College",+(91)-7977952867
Vidhata Beauty Salon,"Plot Number B-110,Shop Number 3, Sector 23, Seawoods E Darave,, Seawoods, Navi Mumbai - 400706",+(91)-9892043229
B Dazzled,"Shop No. 5 Satlaj Society, Wayale Nagar, Kalyan West, Thane - 421301, Aarti Nagari",+(91)-9167822948
Nihira Beauty,"Shop No-8/9 Green Plam, Plot No 14/15, Sector No- 15, Ghansoli, Navi Mumbai - 400701",+(91)-8082140102
Rich Look Beauty Revolution,"Shop No-89,M-12, M  Avenue, Global City, Virar West, Palghar - 401303, Near Pizza Hut",+(91)-9923711037
Glow Shine Beauty Salon,"Shop No. 3 Mangeshi City, Adharwadi Umbarde Road, Kalyan West, Thane - 421301, Near Saint Lawrance School",+(91)-8291717668
Irfans Hair Garage,"Shop No 10, Darsan Pride, Tardeo Road, Tardeo, Mumbai - 400034, Near Tardeo RTO",+(91)-022-23515158
Nazims Salon And Academy,"Shop No. 1 Plot No. 204/10 Sahayya Ozone Building, Old Panvel, Panvel, Navi Mumbai - 410206, Near Suruchi Hotel",+(91)-022-27458005
Waves Salon,"Chand Society, Devalary Road, Juhu, Mumbai - 400049, Iskcon Temple",+(91)-8850509029
Shruti Wellness Center,"36 Teli Pada, Kanneri, Bhiwandi, Thane - 421302, Bank Of India, Opposite Payal Talkies",+(91)-7507481101
Mahhindras Swaroop Salon,"2/2 The Western India Mils Chawl, G D Ambedkar Marg, Kala Chowki, Mumbai - 400033",+(91)-22-24702589
Versatile Family Salon,"Shop No 22, Bhagwati Heritage, Sector-21, Kamothe, Navi Mumbai - 410206, Near SBI Bank",+(91)-9082718985
Waves Salon,"Chand Society, Devalary Road, Juhu, Mumbai - 400049, Iskcon Temple",+(91)-8850509029
Lavish Spa N Salon,"Shop No. 8 Sky Height, Sriprastha, 4th Road, Nalasopara West, Palghar - 401203, Opposite Virar Nalasopara Link Road",+(91)-8850530453
Irfan Family Parlour,"Shop No.7, Turning Point Building, Vasant Nagari, Vasai East, Palghar - 401208, Near Vasant Nagari Circle",+(91)-7028696365
Lemon Salon,"Shop No 12, Ground Floor, Majethia Apartment, S V Road, Irla-Vile Parle West, Mumbai - 400056, Below Irla Nursing Home",+(91)-22-26200181
Suman Beauty Parlour,"Shop No 1, Indrashish Co Operative Housing Society  Plot No- 101/102, Sector 18A, Nerul, Navi Mumbai - 400706",+(91)-9833660291
Unique Hair & Beauty Salon,"Premier Residences , Shop No.24 K Wing , Kohinoor City, Phase 1, Kirol Road, Premier Residencies, Kurla, Kurla West, Mumbai - 400070, Kohinoor City",+(91)-8454012239
Nikitas Bridal Studio,"Shop No A1 Ground Floor Manish Building, Shankar Lane, Kandivali West, Mumbai - 400067, Opposite Varahi Mataji Mandir",+(91)-9224448287
Scissor Point,"Shop No 20 Hill Spring , Vijay Garden Road, Anand Nagar-Kasarvadavali, Thane - 400615, Opp Cosmos Jewels",+(91)-8828993030
Rup Beauty Care,"Shop Number 1,Satguru Pride,Plot Number 6,Sector 42A, Seawoods, Navi Mumbai - 400706, Near Don Bosco School",+(91)-9833450876
Glory Ladies Beauty Parlour,"Shop No-24,Plot No-43,Soormalhar Apartment, Sector-36, Kamothe, Navi Mumbai - 410206, Near Masala Mantra Banquet Hall",+(91)-7666696081
Cut N Care Hair & Beauty Tr..,"Shop No 2, Shiv Krupa Building, Station Road, Ghatkopar East, Mumbai - 400075, Opposite Jain Temple",+(91)-22-21021474
Waves Salon,"Chand Society, Devalary Road, Juhu, Mumbai - 400049, Iskcon Temple",+(91)-8850509029
Passion Beauty & Nail Studi..,"Gokul Sadan Shop Number 4, Thane West, Thane - 400606, Near Hariom Traders Pada No 4",+(91)-9987102268
Mirabel Salon And Academy,"T2/53 Cidco Colony, Tarapur Road, Boisar, Palghar - 401501, Near Santosh Cushion Work",+(91)-9167778206
Nihira Beauty,"Shop No-8/9 Green Plam, Plot No 14/15, Sector No- 15, Ghansoli, Navi Mumbai - 400701",+(91)-8082140102
Glamorous Ladies Beauty Spa,"Shop Number 50, Plot Number 4/5/6, Yeah Paradise, Sector 8 A, Airoli, Navi Mumbai - 400708, Near Apple Hospital",+(91)-9137361182
Vibhiyash Women Beauty Salo..,"Shop No 50/51, Om Shanti Commercial, Plot No 1-E, Sector 1, Airoli, Navi Mumbai - 400708, Near Prajapati Hall",+(91)-22-27791240
Scissor Point,"Shop No 20 Hill Spring , Vijay Garden Road, Anand Nagar-Kasarvadavali, Thane - 400615, Opp Cosmos Jewels",+(91)-8828993030
Pooja Beauty Parlour & Clas..,"209 V Mall, Thakur Complex, Kandivali East, Mumbai - 400101, Near Sai Baba Mandir",+(91)-9322798504
Kashish Bridal Academy And ..,"Vikhroli Road 6, Amrut Nagar Road, Vikhroli West, Mumbai - 400079, Near Sujata Hotel",+(91)-8655119908
Looks Beauty Care & Spa,"Shop No 1, Nana Pawshe Road, Kalyan East, Thane - 421306, Near Nana Pawshe Chowk Kolshewadi",+(91)-7506549444
Nihira Beauty,"Shop No-8/9 Green Plam, Plot No 14/15, Sector No- 15, Ghansoli, Navi Mumbai - 400701",+(91)-8082140102
