Mani Studio Ladies Beauty P..,"Shop No 5 Plot No 965, Marol Church Road, Marol-andheri East, Mumbai - 400059, Near Hotel Elight 59",07947167890 
Professional Unisex Salon,"Shop No 4, Viceent View Building, Dr Ambedkar Road, Dadar East, Mumbai - 400014, Near Fire Brigade and Opposite Chitra Cinema",07947462801
S P Salon,"Shop No 10, Bayside Arcade Ashoka Tower, Dr Ambedkar Road, Parel, Mumbai - 400012, Next to ITC",07947181725
Sonali Malekar,"Shop No.13, Eastern Court, Parleshwar Road, Vile Parle East, Mumbai - 400057, Near Aditi Fast Food Restaurant",07947190546
Vertu Unisex Salon,"Aster, A-1, Office No 4, 1st Floor, Mukta Residency, Kalyan Shill Road, Khidkali, Thane - 421204, Besides Regent Honda Showroom",07947182274
Geeta Beauty Parlour And Cl..,"Shop No. 3 Devyani Galaxy, Davdi Naka, Dombivli East, Thane - 421203, Near Suzuki Showroom",07947236160
Professional Unisex Salon,"Shop No 4, Viceent View Building, Dr Ambedkar Road, Dadar East, Mumbai - 400014, Near Fire Brigade and Opposite Chitra Cinema",07947462801
Pari Beauty Parlour,"Sudarshan Society,Room No 14, Kalamboli, Navi Mumbai - 410218, Sector 14",07947276933
Be Bold Beauty Care & Spa,"5, Anand Patil Chawl, Shimpoli Village, Borivali West, Mumbai - 400092, Near BMC School",07947172362
Model Look Beauty Parlour,"Shop No 1, Mhatre Ali, Ghansoli, Navi Mumbai - 400701, Opp Mahanagar Palika School",07947462427
Sheetals Beauty Care and Ma..,"Ground Floor G1 , Radhe Krishna Tower, Katemanivli , Pune Link Road, Kalyan East, Thane - 421306, Behind Abhudaya Bank Buliding",07947231683
Salon7,"Shop No-26, Building No-7, 8 & 9, Poonam Estate, Cluster II, Mira Road, Thane - 401107, Near Surya Shopping Centre",07947185309
The Creation Beauty Salon,"KL-5  Building No-33 Shop-2 Narmada Apartment, Sector 3E, Kalamboli, Navi Mumbai - 410218, Near Sudagad School",07947186679
The Mirror Unisex Salon,"Shop 10, Akruti Elegance,, B-wing 90 Feet Road, Gavanpada, Mulund East, Mumbai - 400081, Neelam Nagar",07947174653
Vertu Unisex Salon,"Aster, A-1, Office No 4, 1st Floor, Mukta Residency, Kalyan Shill Road, Khidkali, Thane - 421204, Besides Regent Honda Showroom",07947182274
Jawed Habib Hair Studio,"Shop No 1 Chincholi Apts, Chincholi Bunder Road-Malad West, Malad West, Mumbai - 400064, Near Lila Hospital.. Opp Shah Trading Company",07947191975
Balaji Family Salon,"Shop No 10, Raman Apartment, Bapu Bagwe Road, Dahisar, Mumbai - 400068",07947186967
Sunitaas Salon,"Shop No G/53, Profit Center, Kandivali West, Mumbai - 400067, Next to Dmart, Mahavir Nagar",07947173019
MNY Salon & Spa,"3 Laxmi Building 1st Floor, Linking Road, Bandra West, Mumbai - 400050, Opposite KFC",07947177067
PRAIRUND,"Shop No.6 Ganga Niwas, Chincholi Bunder, New Link Road-Malad West, Malad West, Mumbai - 400064, Opposite Toyota Showroom/ Besides Road House Cafe",07947436423
Sheetals Beauty Care and Ma..,"Ground Floor G1 , Radhe Krishna Tower, Katemanivli , Pune Link Road, Kalyan East, Thane - 421306, Behind Abhudaya Bank Buliding",07947231683
Sangita Beauty Parlour,"3/26,Siddharth Nagar, ROAD NO 2, Goregaon West, Mumbai - 400104, Near Prabothan Krida Bhavan,Opposite Tattus Chinese",07947192859
B Square The Family Salon,"Shopt No 2,Dhandurga Building, Thane Station Road, Thane West, Thane - 400601, Near Uthdeshwar Mandir and Uthalsar Naka",07947457145
Maaza Salon,"Shop No 6 Abhilasha 2 Co Op Housing Society, Punjabi Lane, Borivali West, Mumbai - 400092, Near Tanishq Jewellers",07947178116
Anaya Unisex Salon,"Shop No:11/12, Swarg Heights, D-Mart Lane, Bhayandar West, Thane - 401101, Opposite Salasar Business Park",07947192042
Sandhya Beauty Salon & Acad..,"Shop No 5 Shree Ganesh Sai Building, Jerbaiwadia Road, Bhoiwada-Parel, Mumbai - 400012, Near Cresent Bay Tower",07947187551
Chun Cham Fashion Salon,"Shop No 16/19, Cinemax Shopping Center, Kanakia Road, Mira Road, Thane - 401107, Next to Box Office",07947171752
Janhavis Makeover,"Shop No-16, Shree Krupa Complex, Ambika Mata Road, Kasturi Complex, Shahapur, Thane - 421601, Opp. Sagar Ferniture",+(91)-8104010795
Pearl Beauty Parlour,"Shop No 5, Patankar Residency, Sai Nagar, Nalasopara West, Palghar - 401203, Opp Sai Nagar Police Stn",07947255338
Walk In Unisex Salon,"Moksha Plaza, 2nd Floor, Shop No 8, S V Road, Borivali West, Mumbai - 400092, Opposite Indrparsht Shopping Center",07947178815
Joshnas Makeover,"G/002, Plot No.272, Jadestone CHS., Sai Baba Lane, Sher E Punjab Society, Sher E Punjab-Andheri East, Mumbai - 400093, Near ICICI Bank",07947182888
Pretty Looks Beauty Parlour,"Shop No 37, Lok Kailash Building, Jsd Road, Mulund West, Mumbai - 400080, Opposite City Of Joy Building",07947176899
Charms Beauty Salon & Acade..,"Shop No 1, Malhar Sankul, B Wing,, Mohindar Singh School Road, Kalyan West, Kalyan - 421301, Near Easy Day Supermarket",07947186473
Professional Unisex Salon,"Shop No 4, Viceent View Building, Dr Ambedkar Road, Dadar East, Mumbai - 400014, Near Fire Brigade and Opposite Chitra Cinema",07947462801
Niah Wellness,"5th Floor, Unit No 501,502 and 503, Dhoot Business Centre, R B Mehta Marg, 60 Feet Road, Ghatkopar East, Mumbai - 400077, Near Sindhu Wadi, Above Janata Bank",07947179690
Panache Salon - Advanced Sk..,"Nancy Cottage, Shop H 2/3, Nancy Colony, Borivali East, Mumbai - 400066, Opposite Poddar Kids, Near Jain Mandir",07947181716
Empire Salon,"Shop No 4, Chinoy Mention Building, Mukesh Chauk, Warden Road, Kemps Corner, Mumbai - 400026, Opposite. St. Stephen Church",07947183566
Bellezaa The Family Salon,"Shop No 2 and 3, Santaram Sadan, Manpada Road, Sankeshwar Nagar, Dombivli East, Thane - 421203, Near Krishna Villa Bunglow",07947177045
Relook Beauty Salon & Spa,"Shop No -2, Basant Apartment ,Plot No -16, Sector-22, Talavali, Ghansoli, Navi Mumbai - 400701, Gaon Devi Mandir",07947186604
Sunitaajs Salon,"Shop No 3, Ashoka Tower, Kulupwadi Road, Borivali East, Mumbai - 400066, Opposite Raheja Main Gate",07947174752
Looks Hair And Beauty Unise..,"A 1 Grace Chamber, Amrut Wadi, Chakala-Andheri East, Mumbai - 400093, Near Gurudwara",07947190524
Ki and Ka Unisex Salon,"Vivek Apartment Ground Floor, Old Viva Collage Road, Virar West, Palghar - 401303, Near Aashirwad Bar",07947323198
Pari Beauty Parlour,"Sudarshan Society,Room No 14, Kalamboli, Navi Mumbai - 410218, Sector 14",07947276933
Niah Wellness,"5th Floor, Unit No 501,502 and 503, Dhoot Business Centre, R B Mehta Marg, 60 Feet Road, Ghatkopar East, Mumbai - 400077, Near Sindhu Wadi, Above Janata Bank",07947179690
Maaza Salon,"Shop No 6 Abhilasha 2 Co Op Housing Society, Punjabi Lane, Borivali West, Mumbai - 400092, Near Tanishq Jewellers",07947178116
Grace Beauty Studio & Spa,"Rekha Niketan Building,Shop No 12,, Road No 2,, Malad West, Mumbai - 400064, Near Liberty Garden",07947170009
Ki and Ka Unisex Salon,"Vivek Apartment Ground Floor, Old Viva Collage Road, Virar West, Palghar - 401303, Near Aashirwad Bar",07947323198
Model Look Beauty Parlour,"Shop No 1, Mhatre Ali, Ghansoli, Navi Mumbai - 400701, Opp Mahanagar Palika School",07947462427
Graceful Touch Spa & Saloon,"Shop No 15 Plot No 10 Kalash Residency, Sector 4, Karanjade, Navi Mumbai - 410206, Dolphin School",07947192793
Manalis Beauty Salon Spa,"TMC Shop No 81/82, Ghodbunder Road, Anand Nagar-Kasarvadavali, Thane - 400615, Near Parijat Garden Complex, Behind Kasarvadavli Petrol Pump",07947178692
Mf Beauty Castle,"A K Vaidya Marg,, NNP, A K Vaidya Marg, Goregaon East, Mumbai - 400065, Near By Infinity IT Park",07947186369
Asma Beauty Parlour,"D-110 Building No.3 Mumbra, Sharifa Road, Mumbra, Thane - 400612, Gulab Park",07947218539
Magic Mirror,"330, At Pimpalgaon, Kalyan Bhiwandi Road, Bhiwandi, Bhiwandi - 421308, Near Tata Motors, Opposite Glitz Corporate Avenue",07947457383
Lady Glow,"Shop No 4, Plot No 234,Sejal Park, Sector 1, Ghansoli, Navi Mumbai - 400701, Opposite Bhart Bank",07947187400
Mahi Beauty Parlour,"Vishnu Mahtre Chawal, Khadegolavali Road Beside Tata Colony, Kalyan East, Thane - 421306, Above Pakhare Doctor Opposite Mahtre Collection",07947077362
Joshnas Makeover,"G/002, Plot No.272, Jadestone CHS., Sai Baba Lane, Sher E Punjab Society, Sher E Punjab-Andheri East, Mumbai - 400093, Near ICICI Bank",07947182888
Panache Salon - Advanced Sk..,"Nancy Cottage, Shop H 2/3, Nancy Colony, Borivali East, Mumbai - 400066, Opposite Poddar Kids, Near Jain Mandir",07947181716
Mala Gandhi Bridal Makeup A..,"4 / 17 Sai Dham Building, N S S Road, Dombivli West, Thane - 421202, Opp. Gopi Mall,  Vishnu Nagar",07947455092
SR Professionl Academy & Sa..,"Plot No. 12/L/3, Road No. 1, Govandi West, Mumbai - 400043, Opposite Bhandup Shehkari Bank and Near Shivsena Office",07947170053
Everglow Hair Studio,"Shop No.4 Alpine Industrial Estate, Marol Military Road, Andheri East, Mumbai - 400059, Opposite Figure Factory Gym, Next to Hotel Mumbai Residency",+(91)-7303437190
Beauty Ethics Salon And Aca..,"Shop No-1,R K Appartment, Sanjay Gandhi Nagar, Wadala West, Mumbai - 400031, Near Wadala Bus Depot, Near Ambedkar College",+(91)-9167101808
Apple Salon,"Shop No 2 & 3, Pranav Omkar Co Operative Housing Society, Tata Power Lane, Dombivli East, Thane - 421201, Opposite Manav Kalyan",+(91)-8454899769
Aairah Beauty Parlour,"161/44 Princess Building, 2nd Floor, Next to IR Road, Nagpada-Mumbai Central, Mumbai - 400008, Near JJ Hospital",+(91)-9773517610
Curly Cues Beauty Care,"Shop No 4, Raheja Residency Cooperative Housing Society, Plot No 24-26, Sector -14, Vashi, Navi Mumbai - 400703, Near M.G Complex",+(91)-8104355202
Hair Tales Salon,"Shop No 1, Bela Court, S.B Road, Colaba, Mumbai - 400005, Near Fire Brigade",+(91)-22-22830965
Sparkle Beauty Salon,"Shop No 20, Panchvati Building, Panchshristi Complex, Near Hiranadani Garden, Powai, Mumbai - 400076, Behind S M Shetty School, Near Hiranandani Gardens",+(91)-22-40053141
Aroma The Beauty Salon & Ac..,"Shop 22, Gayatri Darshan, Thakur Complex, Kandivali East, Mumbai - 400101, Near Nabard Nagar,Opposite Shivalaya Juice Centre",+(91)-9930241162
Amresa Salon and Spa,"Shop No 3, Government Colony, Jayprakash Marg, Bandra East, Mumbai - 400051, Behind Chetana College",+(91)-022-26431619
Antique Studio,"KPC Building, Ground Floor, Bhulabhai Desai Road, Warden Road, Mumbai - 400026, Behind Ghetto Pub and Shobha Hotel",+(91)-8291127165
Fringe Hair and Beauty Salo..,"Shop No 1 A Arsiwala Compound, Datta Mandir Road, Mazgaon, Mumbai - 400010, Opposite Mazgaon Court",+(91)-8652710626
Nirvana Spa & Salon,"Shop No 3 & 4 ,Tulip Building, Flower Valley, Khadakpada Road, Kalyan West, Thane - 421301, Near Khadak Pada Circle",+(91)-251-3214040
Everglow Hair Studio,"Shop No.4 Alpine Industrial Estate, Marol Military Road, Andheri East, Mumbai - 400059, Opposite Figure Factory Gym, Next to Hotel Mumbai Residency",+(91)-7303437190
Style & Shine,"Shop No 23, Plot No 50, Sadguru Plaza Shopping Center, Sector 40, Seawoods, Navi Mumbai - 400706, Near Woodland Showroom",+(91)-9773363674
Jsp Salon,"Shreeji Heights Shop No 33 Plot No A/B/C, Sector 46/A, Navi Mumbai - 400706, Near Andhara Bank",+(91)-22-49617919
Rejoice Beauty salon N Spa,"Shop Nomber 12 Mahavir Nagar, Manpada Road, Dombivli East, Thane - 421201, Opposite Dominoz Near Icon Hospital",+(91)-9594339028
Rani Bride & Beauty,"Shop No 38, Sundarlal Ramlal Chawl, Prabhadevi Road, Prabhadevi, Mumbai - 400025, Nagusayaji Wadi, Opposite Saamna Press",+(91)-9619240323
Tonic Beauty Salon,"Shop Number 7, 154/158 Relewadi, Swatantrya Veer Savarkar Marg, Mahim, Mumbai - 400016, Opposite Pakeeza Bakery , Near Hinduja Garden",+(91)-9167144874
Blush and Blow,"Shop No C-8,Garden Colony Co.op Housing Society Limited, M.m.c, Mahim, Mumbai - 400016, Near Canossa High School",+(91)-9766234263
New Look Spa & Beauty Salon,"Nabula Darshan Bldg No.18 Shop No.10, Wayle Nagar Road, KHADAKPADA-KALYAN WEST, Thane - 421301, Opposite Aaijee Chemist",+(91)-9833489820
Juice Salon,"4 A/4B , Gita Smruti Co-Op. Society.Ltd,.Near Bank Of Baroda,, Beside Tantra Restaurant, Off Hughes Road,, Gamdevi, Mumbai - 400007, Pandita Ramabai Marg, Gamdevi",+(91)-22-23616644
Echo Parlour,"92, Fanas Wadi, Charni Road, Mumbai - 400004, Near Balaji Temple, Near Vinay Hotel",+(91)-8879065930
Kemy Beauty Parlour,"Riddhi Heights, Shop No 6,, Khetwadi 10th Lane Back Road, Girgaon, Mumbai - 400004, Behind Reliance Hospital",+(91)-22-67521236
Juice Salon,"4 A/4B , Gita Smruti Co-Op. Society.Ltd,.Near Bank Of Baroda,, Beside Tantra Restaurant, Off Hughes Road,, Gamdevi, Mumbai - 400007, Pandita Ramabai Marg, Gamdevi",+(91)-22-23616644
Gorgeous Beauty Parlour  Cl..,"Shop Number 4, Mauji Mansion, Ground Floor, Sayani Road, Prabhadevi, Mumbai - 400025, Opposite Aadeshwar Building",+(91)-9892678356
Soul & Light,"Virat Apartment,1st Floor,Room No11,Building No.13, Sector -16, Airoli, Navi Mumbai - 400708, Near Plaza Medical",+(91)-9022830766
Aumento Unisex Salon & Spa,"Shop No.2 Konark Tower, Ghantali Road, Thane West, Thane - 400602, Opposite Sai Baba Mandir",+(91)-9769988329
Sparkle Beauty Salon,"Shop No 20, Panchvati Building, Panchshristi Complex, Near Hiranadani Garden, Powai, Mumbai - 400076, Behind S M Shetty School, Near Hiranandani Gardens",+(91)-22-40053141
Nadeems Salon,"Shop No 4 Ekvira Garage, N G Acharya Road, Govandi East, Mumbai - 400088, Opposite Lijjat Papad Company",+(91)-022-25287763
Shaurozz Salon,"Shop No 4&5, Ravi Compund, Mahavir Housing Society, Thane West, Thane - 400602, Opposite to Monalisa Building",+(91)-9930485698
Antique Studio,"KPC Building, Ground Floor, Bhulabhai Desai Road, Warden Road, Mumbai - 400026, Behind Ghetto Pub and Shobha Hotel",+(91)-8291127165
Beauty Studio,"Shop No 30/33, Sarvodaya Garden CHS Ltd, Bhanu Sagar Road, Kalyan West, Thane - 421301, Near Vinayak Hall, Railway Platform No 1",+(91)-9326110063
Style & Shine,"Shop No 23, Plot No 50, Sadguru Plaza Shopping Center, Sector 40, Seawoods, Navi Mumbai - 400706, Near Woodland Showroom",+(91)-9773363674
Nadeems Salon,"Shop No 4 Ekvira Garage, N G Acharya Road, Govandi East, Mumbai - 400088, Opposite Lijjat Papad Company",+(91)-022-25287763
ADORA Nails & More,"Shop No -1, Hill Crest CHS , 16th Road, TPS 3, Bandra West, Mumbai - 400050",+(91)-9967999743
Beauty World Salon & Spa,"Shop No 03 Zalak Solitaire, Ambernath, Thane - 421501, Near Royal Park",+(91)-9130114466
Urs Glow Unisex Salon,"Shop No 9, Mohid Heights, RTO Lane, Lokhandwala Road, Andheri West, Mumbai - 400053, Near RTO Office,  Suresh Nagar, Mhada Signal",+(91)-8169416449
New Look Unisex Salon,"Shop No.9,Mahakali Kutir, Mahakali Caves Road, Mahakali-Andheri East, Mumbai - 400093, Opposite Takshila Building",+(91)-22-28321043
Shaft & Beyond Unisex Salon,"Shop No G14 Ground Floor, R Galleria, Runwal Greens, Goregaon Mulund Link Road, Mulund West, Mumbai - 400080, Next to Fortis Hospital, Opposite Food Studio",+(91)-7400066607
Scissors Edge Salon By Niza..,"Shop No 21 & 24,Maker Arcade, G D Somani Road, Cuffe Parade-Colaba, Mumbai - 400005, Near World Trade Centre",+(91)-022-22168080
Aumento Unisex Salon & Spa,"Shop No.2 Konark Tower, Ghantali Road, Thane West, Thane - 400602, Opposite Sai Baba Mandir",+(91)-9769988329
Ds Reflections Ladies Beaut..,"Shop No 1, 2,3 Ground Floor, Kshitij Tower, N D Patil Road, Chembur East, Mumbai - 400071, Opposite to Convent View Society , Near Maitri Park",+(91)-9223506887
Soul & Light,"Virat Apartment,1st Floor,Room No11,Building No.13, Sector -16, Airoli, Navi Mumbai - 400708, Near Plaza Medical",+(91)-9022830766
Pearls Spa & Salon,"Shop No 7, Orion Building Cosmos Paradise, Thane West, Thane - 400606, Opp Devdaya Nagar",+(91)-9594035678
Krasa,"Genesis Tower, Shop No. 3, Gandhi Nagar, Dombivli East, Thane - 421201, Opposite Subhash Dairy",+(91)-9930173217
Trupti Hair & Beauty Salon,"8/8 Maratha Sahakar Niwas, Mohili Village, Sakinaka, Mumbai - 400072, Near Kailash Pooram, Sakinaka Metro Station Gate No.2",+(91)-9821746963
Bellezaa The Ladies Salon,"SK Pride Apartment,Shop No.07,Next to SBI ATM, Regency Street, Dombivli East, Thane - 421203, Nr.Regency Circle",+(91)-9967300933
Blush Salon & Academy,"Shop No 6 , Raj Krupa Society, Bahind Kaju Wadi Bus Stop, Louis Wadi-Thane West, Mumbai - 400604, Near Sai Baba Mandir",+(91)-8879436728
Poise Beauty Parlour & Acad..,"Shop No 3, Vardhavinayak Society, Sector -12, Kopar Khairane, Navi Mumbai - 400709, Opposite Dutta Mandir",+(91)-9930283924
Image Skinn and Hair,"Shop No. 2, Girnar Darshan, Shastri Nagar, Vasai West, Palghar - 401202, Near Siddhivinayak Temple",+(91)-250-2331270
Reshma Lakha Celebrity Make..,"507 Ornella Building Vasant Oasis Society, Makwana Road, Andheri East, Mumbai - 400059",+(91)-9987007862
Bobbys Beauty Parlour,"2 M K Compound, Kalina Kolivery Village Road, Santacruz East, Mumbai - 400098, Opposite Crystal Tower & Sangrila  Salon",+(91)-22-26663961
Roopkala Hair & Beauty Salo..,"Bhagwati Building, Shop No:3,Ground Floor, Babubhai Niwas,Chulna Road, Vasai West, Palghar - 401202, Opposite Victor Smruti Bungalow",+(91)-9975231468
Blush Salon & Academy,"Shop No 6 , Raj Krupa Society, Bahind Kaju Wadi Bus Stop, Louis Wadi-Thane West, Mumbai - 400604, Near Sai Baba Mandir",+(91)-8879436728
Blush Beard The Family Salo..,"Shop No. 16,Ajmera New Era, Yogidham Road, Kalyan West, Thane - 421301, Yogidham",+(91)-8108019891
Ora Hair N Skin Lounge,"Plot No 472 Mohan Niwas No 10 Matunga Road No 3, Matunga East, Mumbai - 400019, Behind Natural Icecream",+(91)-22-24036682
Scissors Edge Salon By Niza..,"Shop No 21 & 24,Maker Arcade, G D Somani Road, Cuffe Parade-Colaba, Mumbai - 400005, Near World Trade Centre",+(91)-022-22168080
Bobbys Beauty Parlour,"2 M K Compound, Kalina Kolivery Village Road, Santacruz East, Mumbai - 400098, Opposite Crystal Tower & Sangrila  Salon",+(91)-22-26663961
Suman Beauty Parlour,"Shop No 1, Indrashish Co Operative Housing Society  Plot No- 101/102, Sector 18A, Nerul, Navi Mumbai - 400706",+(91)-9833660291
Sparkle Beauty Salon,"101 Vijay Apartment, Juhu Lane, Andheri West, Mumbai - 400058, Oppsite BMW Showroom",+(91)-9819992113
Salon & Spa 9,"30B, High Tide, Juhu Tara Road, Santacruz West, Mumbai - 400054, Opposite Rotary Club",+(91)-22-26614499
Razors And Scissors Parlour,"Shop No 71, Manorama Nagar, Dhokali Kolshet Road, Thane West, Thane - 400607, Sambhaji Nagar, Behind R Mall",+(91)-9819150265
ADORA Nails & More,"Shop No -1, Hill Crest CHS , 16th Road, TPS 3, Bandra West, Mumbai - 400050",+(91)-9967999743
Vaishnavi Beauty Salon & Ac..,"Shop No 1, Mukti Nagar, N G Acharya Marg, Chembur East, Mumbai - 400071, Behind  Nildurga Hotel",+(91)-9920821492
Dipika Mehendi Artist & Cla..,"Saurabh Chsl, Plot Number 383, RSC 30, Sector 3 Charkop, Kandivali West, Mumbai - 400067, Near Dominos Pizza",+(91)-9960684742
Salon 24,"Shop No. 17 Mayfair Building Oberoi Raviraj Complex, Back Lane Off Link Road, Andheri West, Mumbai - 400053, Near Laxmi Industrial Estate",+(91)-22-49240353
Iris Hair & Beauty Salon,"Shop Number 18 Ramtirath Society Limited, Plot No 01,Sector 44/A Nerul (W), Krishna Changa Naik Marg, Seawoods, Navi Mumbai - 400706",+(91)-9619607553
Annas Beauty and Hair Salon,"1,Abdul Sattar Chawl, Fitwala Cross Road, Prabhadevi, Mumbai - 400013, Railway Station",+(91)-9833462095
Rozy Beauty Salon,"Jai Ganesh CHS,Plot No 0008, Sector 3, Airoli, navi mumbai - 400708, Opp. Airoli Railway Station",+(91)-9769636344
